city_id,city_name,line_id,line_name,line_hex_color,station_id,station_name,lat,lng,order
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.130,Semyonovskaya,55.783096,37.719289,4
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.161,Elektrozavodskaya,55.782057,37.7053,5
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.17,Baumanskaya,55.772405,37.67904,6
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.100,"Ploschad Revolutsii",55.756741,37.62236,7
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.70,Kurskaya,55.758564,37.659039,8
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.5,Arbatskaya,55.752312,37.60349,9
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.131,Smolenskaya,55.747713,37.583802,10
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.47,Kievskaya,55.743117,37.564132,11
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.173,"Park Pobedy",55.735679,37.516865,12
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.176,"Slavyanskiy Bul'var",55.729542,37.470973,13
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.69,Kuntsevskaya,55.730673,37.446522,14
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.84,Molodyozhnaya,55.741375,37.415627,15
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.65,Krylatskoe,55.756842,37.408139,16
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.174,Strogino,55.803831,37.402405,17
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.181,Myakinino,55.823342,37.385214,18
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.182,Volokolamskaya,55.835154,37.382453,19
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.183,Mitino,55.846098,37.36122,20
1,Moscow,3,Arbatsko-Pokrovskaya,0072BA,3.463,"Pyatnitskoye Shosse",55.853634,37.353108,21
1,Moscow,4,Filyovskaya,1EBCEF,4.471,Kuntsevskaya,55.730815,37.446754,0
1,Moscow,4,Filyovskaya,1EBCEF,4.110,Pionerskaya,55.736027,37.466728,1
1,Moscow,4,Filyovskaya,1EBCEF,4.150,"Filyovskiy Park",55.739665,37.483902,2
1,Moscow,4,Filyovskaya,1EBCEF,4.14,Bagrationovskaya,55.743544,37.497042,3
1,Moscow,4,Filyovskaya,1EBCEF,4.151,Fili,55.746763,37.514035,4
1,Moscow,4,Filyovskaya,1EBCEF,4.73,Kutuzovskaya,55.740544,37.5341,5
1,Moscow,4,Filyovskaya,1EBCEF,4.136,Studencheskaya,55.738761,37.54842,6
1,Moscow,4,Filyovskaya,1EBCEF,4.48,Kievskaya,55.743168,37.565425,7
1,Moscow,4,Filyovskaya,1EBCEF,4.132,Smolenskaya,55.749083,37.582173,8
1,Moscow,4,Filyovskaya,1EBCEF,4.11,Arbatskaya,55.752122,37.601553,9
1,Moscow,4,Filyovskaya,1EBCEF,4.6,"Alexandrovskiy Sad",55.752255,37.608775,10
1,Moscow,4,Filyovskaya,1EBCEF,4.172,Vystavochnaya,55.750243,37.542641,11
1,Moscow,4,Filyovskaya,1EBCEF,4.179,Mezhdunarodnaya,55.748324,37.533282,12
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.9,Altufievo,55.899034,37.586473,0
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.22,Bibirevo,55.883868,37.603011,1
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.97,Otradnoe,55.864273,37.605066,2
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.28,Vladykino,55.848236,37.590451,3
