id,city_id,line_id,name,lat,lng,order
61.400,135,61,"Площадь Восстания",49.988652,36.264808,6
61.401,135,61,"Метростроителей имени Ващенко",49.978915,36.262823,7
64.430,160,64,"Райымбек батыра",43.271201,76.9448,0
64.431,160,64,"Жибек Жолы",43.260199,76.946103,1
64.432,160,64,"Алмалы",43.251295,76.945456,2
64.433,160,64,"Абая",43.242548,76.949588,3
64.434,160,64,"Байконур",43.240401,76.927696,4
64.435,160,64,"Драмтеатр имени Ауэзова",43.240362,76.917519,5
64.436,160,64,"Алатау",43.239041,76.897612,6
64.510,160,64,"Сайран",43.2362,76.8764,7
64.511,160,64,"Москва",43.23,76.867,8
8.189,1,8,"Новокосино",55.745113,37.864052,0
8.88,1,8,"Новогиреево",55.752237,37.814587,1
8.107,1,8,"Перово",55.75098,37.78422,2
8.158,1,8,"Шоссе Энтузиастов",55.75809,37.751703,3
8.1,1,8,"Авиамоторная",55.751933,37.717444,4
8.112,1,8,"Площадь Ильича",55.747115,37.680726,5
8.78,1,8,"Марксистская",55.740746,37.65604,6
8.91,1,8,"Третьяковская",55.741125,37.626142,7
2.558,1,2,"Ховрино",55.8777,37.4877,0
2.674,1,2,"Беломорская",55.8651,37.4764,1
2.125,1,2,"Речной вокзал",55.854152,37.476728,2
2.29,1,2,"Водный стадион",55.838978,37.487515,3
2.30,1,2,"Войковская",55.818923,37.497791,4
2.133,1,2,"Сокол",55.805564,37.515245,5
2.12,1,2,"Аэропорт",55.800441,37.530477,6
2.34,1,2,"Динамо",55.789704,37.558212,7
2.19,1,2,"Белорусская",55.777439,37.582107,8
2.80,1,2,"Маяковская",55.769808,37.596192,9
2.122,1,2,"Тверская",55.765343,37.603918,10
2.99,1,2,"Театральная",55.758808,37.61768,11
2.89,1,2,"Новокузнецкая",55.742391,37.62928,12
2.101,1,2,"Павелецкая",55.729741,37.638693,13
2.2,1,2,"Автозаводская",55.706634,37.657008,14
2.512,1,2,"Технопарк",55.695,37.664167,15
2.53,1,2,"Коломенская",55.677423,37.663719,16
2.45,1,2,"Каширская",55.655745,37.649683,17
2.42,1,2,"Кантемировская",55.636107,37.656218,18
2.153,1,2,"Царицыно",55.620982,37.669612,19
2.96,1,2,"Орехово",55.61269,37.695214,20
2.38,1,2,"Домодедовская",55.610131,37.717111,21
2.57,1,2,"Красногвардейская",55.614075,37.742697,22
2.257,1,2,"Алма-Атинская",55.63349,37.765678,23
6.81,1,6,"Медведково",55.888103,37.661562,0
6.13,1,6,"Бабушкинская",55.870641,37.664341,1
6.129,1,6,"Свиблово",55.855558,37.653379,2
6.24,1,6,"Ботанический сад",55.844597,37.637811,3
6.27,1,6,"ВДНХ",55.819626,37.640751,4
6.8,1,6,"Алексеевская",55.807794,37.638699,5
6.126,1,6,"Рижская",55.792494,37.636114,6
6.120,1,6,"Проспект Мира",55.781827,37.633199,7
6.137,1,6,"Сухаревская",55.772315,37.63285,8
6.144,1,6,"Тургеневская",55.765371,37.636732,9
6.50,1,6,"Китай-город",55.756498,37.631326,10
6.90,1,6,"Третьяковская",55.74073,37.625624,11
6.94,1,6,"Октябрьская",55.731232,37.612851,12
6.157,1,6,"Шаболовская",55.718828,37.607892,13
6.74,1,6,"Ленинский проспект",55.70678,37.58499,14
6.3,1,6,"Академическая",55.687147,37.5723,15
6.121,1,6,"Профсоюзная",55.677671,37.562595,16
6.92,1,6,"Новые Черемушки",55.670077,37.554493,17
6.41,1,6,"Калужская",55.656682,37.540075,18
6.21,1,6,"Беляево",55.642357,37.526115,19
6.56,1,6,"Коньково",55.631857,37.519156,20
6.140,1,6,"Теплый Стан",55.61873,37.505912,21
6.164,1,6,"Ясенево",55.606182,37.5334,22
6.23,1,6,"Новоясеневская",55.601947,37.553017,23
1.148,1,1,"Бульвар Рокоссовского",55.814916,37.732227,0
1.155,1,1,"Черкизовская",55.802787,37.744863,1
1.117,1,1,"Преображенская площадь",55.796322,37.713582,2
1.134,1,1,"Сокольники",55.789282,37.679895,3
1.60,1,1,"Красносельская",55.780014,37.666097,4
1.54,1,1,"Комсомольская",55.774072,37.654565,5
1.61,1,1,"Красные ворота",55.768307,37.6478,6
1.143,1,1,"Чистые пруды",55.76499,37.638293,7
1.66,1,1,"Лубянка",55.759889,37.625336,8
1.98,1,1,"Охотный ряд",55.757228,37.615078,9
1.4,1,1,"Библиотека им.Ленина",55.752123,37.610388,10
1.64,1,1,"Кропоткинская",55.745297,37.604217,11
1.103,1,1,"Парк культуры",55.736163,37.595027,12
1.152,1,1,"Фрунзенская",55.727462,37.58022,13
1.135,1,1,"Спортивная",55.722388,37.562041,14
1.165,1,1,"Воробьевы горы",55.709169,37.557293,15
1.149,1,1,"Университет",55.69329,37.534511,16
1.118,1,1,"Проспект Вернадского",55.676549,37.504584,17
1.162,1,1,"Юго-Западная",55.663146,37.482852,18
1.505,1,1,"Тропарево",55.6459,37.4725,19
1.513,1,1,"Румянцево",55.633,37.4419,20
1.514,1,1,"Саларьево",55.6227,37.424,21
1.678,1,1,"Филатов луг",55.5997,37.4075,22
1.679,1,1,"Прокшино ",55.5813,37.4425,23
1.680,1,1,"Ольховая ",55.5692,37.4589,24
1.681,1,1,"Коммунарка",55.559765,37.468716,25
3.159,1,3,"Щелковская",55.809962,37.798261,0
3.106,1,3,"Первомайская",55.794376,37.799364,1
3.40,1,3,"Измайловская",55.787713,37.779896,2
3.105,1,3,"Партизанская",55.788401,37.74882,3
3.130,1,3,"Семеновская",55.783096,37.719289,4
3.161,1,3,"Электрозаводская",55.782057,37.7053,5
3.17,1,3,"Бауманская",55.772405,37.67904,6
3.100,1,3,"Площадь Революции",55.756741,37.62236,7
3.70,1,3,"Курская",55.758564,37.659039,8
3.5,1,3,"Арбатская",55.752312,37.60349,9
3.131,1,3,"Смоленская",55.747713,37.583802,10
3.47,1,3,"Киевская",55.743117,37.564132,11
3.173,1,3,"Парк Победы",55.735679,37.516865,12
3.176,1,3,"Славянский бульвар",55.729542,37.470973,13
3.69,1,3,"Кунцевская",55.730673,37.446522,14
3.84,1,3,"Молодежная",55.741375,37.415627,15
3.65,1,3,"Крылатское",55.756842,37.408139,16
3.174,1,3,"Строгино",55.803831,37.402405,17
3.181,1,3,"Мякинино",55.823342,37.385214,18
3.182,1,3,"Волоколамская",55.835154,37.382453,19
3.183,1,3,"Митино",55.846098,37.36122,20
3.463,1,3,"Пятницкое шоссе",55.853634,37.353108,21
4.471,1,4,"Кунцевская",55.730815,37.446754,0
4.110,1,4,"Пионерская",55.736027,37.466728,1
4.150,1,4,"Филевский парк",55.739665,37.483902,2
4.14,1,4,"Багратионовская",55.743544,37.497042,3
4.151,1,4,"Фили",55.746763,37.514035,4
4.73,1,4,"Кутузовская",55.740544,37.5341,5
4.136,1,4,"Студенческая",55.738761,37.54842,6
4.48,1,4,"Киевская",55.743168,37.565425,7
4.132,1,4,"Смоленская",55.749083,37.582173,8
4.11,1,4,"Арбатская",55.752122,37.601553,9
4.6,1,4,"Александровский сад",55.752255,37.608775,10
4.172,1,4,"Выставочная",55.750243,37.542641,11
4.179,1,4,"Международная",55.748324,37.533282,12
9.9,1,9,"Алтуфьево",55.899034,37.586473,0
9.22,1,9,"Бибирево",55.883868,37.603011,1
9.97,1,9,"Отрадное",55.864273,37.605066,2
9.28,1,9,"Владыкино",55.848236,37.590451,3
9.108,1,9,"Петровско-Разумовская",55.836565,37.575512,4
9.141,1,9,"Тимирязевская",55.81866,37.574498,5
9.35,1,9,"Дмитровская",55.808056,37.581734,6
9.128,1,9,"Савеловская",55.794054,37.587163,7
9.83,1,9,"Менделеевская",55.781999,37.599141,8
9.154,1,9,"Цветной бульвар",55.771653,37.620466,9
9.123,1,9,"Чеховская",55.765747,37.608493,10
9.7,1,9,"Боровицкая",55.750399,37.60934,11
9.115,1,9,"Полянка",55.736795,37.618594,12
9.37,1,9,"Серпуховская",55.726548,37.624792,13
9.142,1,9,"Тульская",55.70961,37.622569,14
9.85,1,9,"Нагатинская",55.682099,37.620917,15
9.86,1,9,"Нагорная",55.672962,37.610397,16
9.87,1,9,"Нахимовский проспект",55.662379,37.605274,17
9.43,1,9,"Севастопольская",55.651451,37.59809,18
9.156,1,9,"Чертановская",55.640538,37.606065,19
9.163,1,9,"Южная",55.622436,37.609047,20
9.116,1,9,"Пражская",55.610962,37.602386,21
9.147,1,9,"Улица Академика Янгеля",55.596753,37.601498,22
9.10,1,9,"Аннино",55.583477,37.596999,23
9.170,1,9,"Бульвар Дмитрия Донского",55.568201,37.576856,24
7.111,1,7,"Планерная",55.859676,37.436808,0
7.138,1,7,"Сходненская",55.84926,37.44076,1
7.145,1,7,"Тушинская",55.825479,37.437024,2
7.507,1,7,"Спартак",55.8182,37.4352,3
7.160,1,7,"Щукинская",55.8094,37.463241,4
7.95,1,7,"Октябрьское поле",55.793581,37.493317,5
7.114,1,7,"Полежаевская",55.777201,37.517895,6
7.18,1,7,"Беговая",55.773505,37.545518,7
7.146,1,7,"Улица 1905 года",55.763944,37.562271,8
7.16,1,7,"Баррикадная",55.760793,37.581242,9
7.124,1,7,"Пушкинская",55.765607,37.604356,10
7.67,1,7,"Кузнецкий мост",55.761498,37.624423,11
7.51,1,7,"Китай-город",55.75436,37.633877,12
7.77,1,7,"Таганская",55.739502,37.653605,13
7.62,1,7,"Пролетарская",55.731546,37.666917,14
7.31,1,7,"Волгоградский проспект",55.725546,37.685197,15
7.139,1,7,"Текстильщики",55.709211,37.732117,16
7.68,1,7,"Кузьминки",55.705493,37.763295,17
7.127,1,7,"Рязанский проспект",55.716139,37.792694,18
7.33,1,7,"Выхино",55.715983,37.816788,19
7.464,1,7,"Лермонтовский проспект",55.702036,37.851044,20
7.465,1,7,"Жулебино",55.684722,37.855833,21
7.508,1,7,"Котельники",55.6743,37.8582,22
5.82,1,5,"Новослободская",55.779606,37.601252,0
5.119,1,5,"Проспект Мира",55.779584,37.633646,1
5.55,1,5,"Комсомольская",55.775672,37.654772,2
5.71,1,5,"Курская",55.758631,37.661059,3
5.76,1,5,"Таганская",55.742396,37.653334,4
5.102,1,5,"Павелецкая",55.731414,37.636294,5
5.36,1,5,"Добрынинская",55.728994,37.622533,6
5.93,1,5,"Октябрьская",55.729264,37.611049,7
5.104,1,5,"Парк культуры",55.735221,37.593095,8
5.49,1,5,"Киевская",55.74361,37.56735,10
5.58,1,5,"Краснопресненская",55.760378,37.577114,11
5.20,1,5,"Белорусская",55.775179,37.582303,12
10.597,1,10,"Селигерская",55.86483,37.55005,0
10.598,1,10,"Верхние Лихоборы",55.85566,37.56282,1
10.596,1,10,"Окружная",55.848889,37.571111,2
10.548,1,10,"Петровско-Разумовская",55.836667,37.575556,3
10.547,1,10,"Фонвизинская",55.822778,37.588056,4
10.546,1,10,"Бутырская ",55.813333,37.602778,5
10.185,1,10,"Марьина Роща",55.793723,37.61618,6
10.184,1,10,"Достоевская",55.781667,37.613889,7
10.177,1,10,"Трубная",55.76771,37.621926,8
10.175,1,10,"Сретенский бульвар",55.766106,37.635688,9
10.72,1,10,"Чкаловская",55.755951,37.659293,10
10.113,1,10,"Римская",55.747027,37.679996,11
10.63,1,10,"Крестьянская застава",55.732278,37.665325,12
10.39,1,10,"Дубровка",55.71807,37.676259,13
10.52,1,10,"Кожуховская",55.706156,37.68544,14
10.109,1,10,"Печатники",55.692921,37.728338,15
10.32,1,10,"Волжская",55.690446,37.754314,16
10.75,1,10,"Люблино",55.676596,37.761639,17
10.25,1,10,"Братиславская",55.658817,37.748415,18
10.79,1,10,"Марьино",55.649158,37.743844,19
10.187,1,10,"Борисово",55.6325,37.743333,20
10.188,1,10,"Шипиловская",55.621667,37.743611,21
10.186,1,10,"Зябликово",55.611944,37.745278,22
11.46,1,11,"Каширская",55.654327,37.647705,0
11.26,1,11,"Варшавская",55.653294,37.619522,1
11.44,1,11,"Каховская",55.652923,37.596573,2
12.167,1,12,"Бунинская аллея",55.537977,37.515899,0
12.168,1,12,"Улица Горчакова",55.542281,37.532063,1
12.169,1,12,"Бульвар Адмирала Ушакова",55.545207,37.542329,2
12.166,1,12,"Улица Скобелевская",55.548103,37.552721,3
12.171,1,12,"Улица Старокачаловская",55.569194,37.576074,4
12.466,1,12,"Лесопарковая",55.581656,37.577816,5
12.467,1,12,"Битцевский Парк",55.600066,37.556058,6
133.594,1,133,"Петровский парк",55.79233,37.55952,8
133.592,1,133,"ЦСКА",55.78643,37.53502,9
133.595,1,133,"Хорошевская",55.77643,37.51981,10
133.593,1,133,"Шелепиха",55.75723,37.52571,11
133.468,1,133,"Деловой центр",55.7491,37.5395,12
133.470,1,133,"Парк Победы",55.736478,37.514401,13
133.555,1,133,"Минская",55.7232,37.5038,14
133.556,1,133,"Ломоносовский проспект",55.7055,37.5225,15
133.557,1,133,"Раменки",55.6961,37.505,16
133.607,1,133,"Мичуринский проспект",55.6888,37.485,17
133.608,1,133,"Озёрная",55.6698,37.4495,18
133.609,1,133,"Говорово ",55.6588,37.4174,19
133.610,1,133,"Солнцево",55.649,37.3911,20
133.611,1,133,"Боровское шоссе",55.647,37.3701,21
133.612,1,133,"Новопеределкино",55.6385,37.3544,22
133.613,1,133,"Рассказовка",55.6324,37.3328,23
133.686,1,133,"Савёловская",55.793936,37.587038,24
95.515,1,95,"Окружная",55.848889,37.571111,0
95.516,1,95,"Владыкино",55.847222,37.591944,1
95.517,1,95,"Ботанический сад",55.845556,37.640278,2
95.518,1,95,"Ростокино",55.839444,37.667778,3
95.519,1,95,"Белокаменная",55.83,37.700556,4
95.520,1,95,"Бульвар Рокоссовского",55.817222,37.736944,5
95.521,1,95,"Локомотив",55.803219,37.745742,6
95.522,1,95,"Измайлово",55.788611,37.742778,7
95.523,1,95,"Соколиная Гора",55.77,37.745278,8
95.524,1,95,"Шоссе Энтузиастов",55.758633,37.748477,9
95.525,1,95,"Андроновка",55.741111,37.734444,10
95.526,1,95,"Нижегородская",55.732222,37.72825,11
95.527,1,95,"Новохохловская",55.723889,37.716111,12
95.528,1,95,"Угрешская",55.718333,37.697778,13
95.529,1,95,"Дубровка",55.71268,37.677775,14
95.530,1,95,"Автозаводская",55.70631,37.66314,15
95.531,1,95,"ЗИЛ",55.698333,37.648333,16
95.532,1,95,"Верхние Котлы",55.69,37.618889,17
95.533,1,95,"Крымская",55.690038,37.605,18
95.534,1,95,"Площадь Гагарина",55.706944,37.585833,19
95.535,1,95,"Лужники",55.720278,37.563056,20
95.536,1,95,"Кутузовская",55.740833,37.533333,21
95.537,1,95,"Деловой центр",55.747222,37.532222,22
95.538,1,95,"Шелепиха",55.7575,37.525556,23
95.539,1,95,"Хорошево",55.777222,37.507222,24
95.540,1,95,"Зорге",55.787778,37.504444,25
95.541,1,95,"Панфиловская",55.799167,37.498889,26
95.542,1,95,"Стрешнево",55.813611,37.486944,27
95.543,1,95,"Балтийская",55.825833,37.496111,28
95.544,1,95,"Коптево",55.839637,37.520037,29
95.545,1,95,"Лихоборы",55.847222,37.551389,30
96.549,1,96,"Тимирязевская",55.819049,37.578882,0
96.550,1,96,"Улица Милашенкова",55.821876,37.591206,1
96.551,1,96,"Телецентр",55.821795,37.608975,2
96.552,1,96,"Улица Академика Королёва",55.821821,37.627167,3
96.553,1,96,"Выставочный центр",55.824086,37.638494,4
96.554,1,96,"Улица Сергея Эйзенштейна",55.829305,37.644997,5
97.599,1,97,"Петровский парк",55.79233,37.55952,0
97.600,1,97,"ЦСКА",55.78643,37.53502,1
97.601,1,97,"Хорошевская",55.77643,37.51981,2
97.602,1,97,"Шелепиха",55.75723,37.52571,3
97.603,1,97,"Деловой центр",55.7491,37.5395,4
97.685,1,97,"Савёловская",55.794054,37.587163,5
97.803,1,97,"Электрозаводская",55.782057,37.7053,6
98.675,1,98,"Косино",55.7026,37.8511,0
98.676,1,98,"Улица Дмитриевского ",55.7093,37.8792,1
98.677,1,98,"Лухмановская",55.7078,37.9004,2
98.641,1,98,"Некрасовка",55.7029,37.9264,3
98.762,1,98,"Юго-Восточная",55.71,37.82,4
98.763,1,98,"Окская",55.72,37.77,5
98.764,1,98,"Стахановская",55.73,37.76,6
98.765,1,98,"Нижегородская",55.73,37.73,7
98.800,1,98,"Лефортово",55.764444,37.702778,8
98.802,1,98,"Электрозаводская",55.782057,37.7053,9
98.804,1,98,"Авиамоторная",55.751933,37.717444,10
131.687,1,131,"Лобня",56.0048,37.29057,0
131.688,1,131,"Шереметьевская",55.983882,37.498752,1
131.689,1,131,"Хлебниково",55.970682,37.504638,2
131.690,1,131,"Водники",55.953419,37.511143,3
131.691,1,131,"Долгопрудная",55.938656,37.520542,4
131.692,1,131,"Новодачная",55.924459,37.527877,5
131.693,1,131,"Марк",55.904458,37.538242,6
131.694,1,131,"Лианозово",55.897316,37.553261,7
131.695,1,131,"Бескудниково",55.882713,37.567768,8
131.696,1,131,"Дегунино",55.86586,37.573235,9
131.697,1,131,"Окружная",55.848889,37.571111,10
131.698,1,131,"Тимирязевская",55.81866,37.574498,11
131.699,1,131,"Савёловская",55.793936,37.587038,12
131.700,1,131,"Белорусская",55.775179,37.582303,13
131.701,1,131,"Беговая",55.773505,37.545518,14
131.702,1,131,"Тестовская",55.754292,37.531551,15
131.703,1,131,"Фили",55.744263,37.514526,16
131.704,1,131,"Кунцевская",55.730554,37.445591,17
131.705,1,131,"Рабочий Посёлок",55.726957,37.415577,18
131.706,1,131,"Сетунь",55.723713,37.397259,19
131.707,1,131,"Немчиновка",55.715668,37.374611,20
131.708,1,131,"Сколково",55.666801,37.424618,21
131.709,1,131,"Баковка",55.682816,37.315205,22
131.710,1,131,"Одинцово",55.67798,37.27773,23
131.801,1,131,"Славянский бульвар",55.729722,37.470556,24
132.711,1,132,"Нахабино",55.841522,37.185204,0
132.712,1,132,"Аникеевка",55.832099,37.219829,1
132.713,1,132,"Опалиха",55.82333,37.246843,2
132.714,1,132,"Красногорская",55.814571,37.303337,3
132.715,1,132,"Павшино",55.815231,37.341461,4
132.716,1,132,"Пенягино",55.4918,37.2139,5
132.717,1,132,"Волоколамская",55.835154,37.382453,6
132.718,1,132,"Тушинская",55.825479,37.437024,7
132.719,1,132,"Покровское-Стрешнево",55.814247,37.47678,8
132.720,1,132,"Стрешнево",55.813611,37.486944,9
132.721,1,132,"Красный Балтиец",55.815514,37.526367,10
132.722,1,132,"Гражданская",55.805527,37.55315,11
132.723,1,132,"Дмитровская",55.808056,37.581734,12
132.724,1,132,"Рижская",55.792494,37.636114,13
132.725,1,132,"Каланчёвская",55.77667,37.65111,14
132.726,1,132,"Курская",55.757622,37.660767,15
132.727,1,132,"Москва Товарная",55.745358,37.688839,16
132.728,1,132,"Калитники",55.733981,37.702203,17
132.729,1,132,"Новохохловская",55.718523,37.719236,18
132.730,1,132,"Текстильщики",55.708934,37.731283,19
132.731,1,132,"Кубанская",55.685129,37.734258,20
132.732,1,132,"Депо",55.674257,37.728446,21
132.733,1,132,"Перерва",55.660809,37.716278,22
132.734,1,132,"Москворечье",55.641239,37.689789,23
132.735,1,132,"Царицыно",55.618309,37.668846,24
132.736,1,132,"Покровское",55.814247,37.47678,25
132.737,1,132,"Красный строитель",55.589455,37.615093,26
132.738,1,132,"Битца",55.571186,37.611443,27
132.739,1,132,"Бутово",55.548279,37.555668,28
132.740,1,132,"Щербинка",55.509724,37.562008,29
132.741,1,132,"Остафьево",55.50337,37.520055,30
132.742,1,132,"Силикатная",55.470278,37.555278,31
132.743,1,132,"Подольск",55.431667,37.565,32
132.744,1,132,"Трикотажная",55.833063,37.399045,33
58.367,117,58,"Вокзальная",48.475457,35.015926,0
58.368,117,58,"Метростроителей",48.475218,34.995731,1
58.369,117,58,"Металлургов",48.476634,34.979517,2
58.370,117,58,"Заводская",48.475821,34.959422,3
58.371,117,58,"Проспект свободы",48.479871,34.943027,4
58.372,117,58,"Коммунаровская",48.479298,34.92657,5
49.462,88,49,"Авиастроительная ",55.828897,49.081403,0
49.461,88,49,"Северный вокзал ",55.841519,49.081778,1
49.460,88,49,"Яшьлек (Юность)",55.827843,49.082905,2
49.271,88,49,"Козья слобода",55.817608,49.097646,3
49.272,88,49,"Кремлевская",55.795206,49.105426,4
49.273,88,49,"Площадь Тукая",55.787163,49.122126,5
49.274,88,49,"Суконная слобода",55.777094,49.142275,6
49.275,88,49,"Аметьево",55.765346,49.165083,7
49.276,88,49,"Горки",55.760763,49.189679,8
49.277,88,49,"Проспект Победы",55.750109,49.207735,9
49.640,88,49,"Дубравная ",55.7425,49.2197,10
52.294,4,52,"Заельцовская",55.059291,82.912569,0
52.295,4,52,"Гагаринская",55.051071,82.91477,1
52.296,4,52,"Красный проспект",55.040998,82.917447,2
52.297,4,52,"Площадь Ленина",55.029941,82.92069,3
52.298,4,52,"Октябрьская",55.018789,82.939007,4
52.299,4,52,"Речной вокзал",55.008738,82.93827,5
52.300,4,52,"Студенческая",54.989089,82.906631,6
52.301,4,52,"площадь Карла Маркса",54.982931,82.89313,7
53.302,4,53,"Площадь Гарина-Михайловского",55.035947,82.897783,0
53.303,4,53,"Сибирская",55.042163,82.919172,1
53.304,4,53,"Маршала Покрышкина",55.043634,82.935566,2
53.305,4,53,"Березовая роща",55.043242,82.952913,3
53.306,4,53,"Золотая нива",55.037928,82.976044,4
14.190,2,14,"Девяткино",60.050182,30.443045,0
14.191,2,14,"Гражданский проспект",60.034969,30.418224,1
14.192,2,14,"Академическая",60.012806,30.396044,2
14.193,2,14,"Политехническая",60.008942,30.370907,3
14.194,2,14,"Площадь Мужества",59.999828,30.366159,4
14.195,2,14,"Лесная",59.984947,30.344259,5
14.196,2,14,"Выборгская",59.970925,30.347408,6
14.197,2,14,"Площадь Ленина",59.955611,30.35605,7
14.198,2,14,"Чернышевская",59.94453,30.359919,8
14.199,2,14,"Площадь Восстания",59.930279,30.361069,9
14.200,2,14,"Владимирская",59.927628,30.347898,10
14.201,2,14,"Пушкинская",59.92065,30.329599,11
14.202,2,14,"Технологический институт",59.916512,30.318485,12
14.203,2,14,"Балтийская",59.907211,30.299578,13
14.204,2,14,"Нарвская",59.901218,30.274908,14
14.205,2,14,"Кировский завод",59.879688,30.261921,15
14.206,2,14,"Автово",59.867325,30.261337,16
14.207,2,14,"Ленинский проспект",59.85117,30.268274,17
14.208,2,14,"Проспект Ветеранов",59.84211,30.250588,18
15.209,2,15,"Парнас",60.06699,30.333839,0
15.210,2,15,"Проспект Просвещения",60.051456,30.332544,1
15.211,2,15,"Озерки",60.037098,30.321495,2
15.212,2,15,"Удельная",60.016697,30.315607,3
15.213,2,15,"Пионерская",60.002487,30.296759,4
15.214,2,15,"Чёрная речка",59.985455,30.300833,5
15.215,2,15,"Петроградская",59.966389,30.311293,6
15.216,2,15,"Горьковская",59.956112,30.31889,7
15.217,2,15,"Невский проспект",59.935421,30.327052,8
15.218,2,15,"Сенная площадь",59.927135,30.320316,9
15.219,2,15,"Технологический институт 2",59.916512,30.318485,10
15.220,2,15,"Фрунзенская",59.906273,30.31745,11
15.221,2,15,"Московские ворота",59.891788,30.317873,12
15.222,2,15,"Электросила",59.879189,30.318659,13
15.223,2,15,"Парк Победы",59.866344,30.321802,14
15.224,2,15,"Московская",59.848873,30.321483,15
15.225,2,15,"Звёздная",59.833241,30.349428,16
15.226,2,15,"Купчино",59.829781,30.375702,17
16.604,2,16,"Беговая",59.98723,30.20247,0
16.605,2,16,"Новокрестовская",59.9716,30.2117,1
16.227,2,16,"Приморская",59.948521,30.23447,2
16.228,2,16,"Василеостровская",59.942577,30.278254,3
16.229,2,16,"Гостиный двор",59.933933,30.33341,4
16.230,2,16,"Маяковская",59.931366,30.354645,5
16.231,2,16,"Площадь Александра Невского 1",59.924369,30.384989,6
16.232,2,16,"Елизаровская",59.89669,30.423656,7
16.233,2,16,"Ломоносовская",59.877342,30.441715,8
16.234,2,16,"Пролетарская",59.865215,30.470264,9
16.235,2,16,"Обухово",59.848709,30.457743,10
16.236,2,16,"Рыбацкое",59.830986,30.501259,11
17.237,2,17,"Спасская",59.927135,30.320316,0
17.238,2,17,"Достоевская",59.928234,30.346029,1
17.239,2,17,"Лиговский проспект",59.920811,30.355055,2
17.240,2,17,"Площадь Александра Невского 2",59.923563,30.383421,3
17.241,2,17,"Новочеркасская",59.929092,30.411915,4
17.242,2,17,"Ладожская",59.93243,30.439274,5
17.243,2,17,"Проспект Большевиков",59.919838,30.466757,6
17.244,2,17,"Улица Дыбенко",59.907417,30.483311,7
18.245,2,18,"Комендантский проспект",60.008591,30.258663,0
18.246,2,18,"Старая Деревня",59.989433,30.255163,1
18.247,2,18,"Крестовский остров",59.971821,30.259436,2
18.248,2,18,"Чкаловская",59.961033,30.292006,3
18.249,2,18,"Спортивная",59.952026,30.291338,4
18.258,2,18,"Адмиралтейская",59.935867,30.31523,5
18.250,2,18,"Садовая",59.926739,30.317753,6
18.251,2,18,"Звенигородская",59.92065,30.329599,7
18.252,2,18,"Обводный Канал",59.914686,30.34815,8
18.253,2,18,"Волковская",59.896023,30.35754,9
18.259,2,18,"Бухарестская",59.883769,30.368932,10
18.260,2,18,"Международная",59.870203,30.379289,11
18.682,2,18,"Дунайская",59.839889,30.410667,12
18.683,2,18,"Проспект Славы",59.2127,30.2339,13
18.684,2,18,"Шушары",59.819973,30.432718,14
55.316,115,55,"Академгородок",50.464784,30.355511,0
55.317,115,55,"Житомирская",50.455884,30.36479,1
55.318,115,55,"Святошин",50.457685,30.391776,2
55.319,115,55,"Нивки",50.458602,30.405682,3
55.320,115,55,"Берестейская",50.458562,30.420522,4
55.321,115,55,"Шулявская",50.454622,30.445208,5
55.322,115,55,"Политехнический институт",50.450814,30.466327,6
55.323,115,55,"Вокзальная",50.44178,30.488273,7
55.324,115,55,"Университет",50.444401,30.506006,8
